route_id,route_name,name2crawl,s_stop,e_stop,s_time,e_time,distance,avg_velocity,duration,orientation_coords,destination_coords,province,city,v_name,trip,destination,vehicle_type,grade_energy,stop_num,base_energy
900000201993,Route 91(BanJiaXiaoZhen--GaoTieGongJiaoKeYunZhongXin),91,BanJiaXiaoZhen,GaoTieGongJiaoKeYunZhongXin,2025-01-20 10:58:00,2025-01-20 12:09:53,20530.0,17.13610016230002,71.88333333333334,"(114.96098299069617, 35.80274173264781)","(115.14304445029791, 35.76764522240244)",Henan,Puyang,301,4,15889,large,-0.152,37,20.16119295432413
900000201994,Route 91(GaoTieGongJiaoKeYunZhongXin--BanJiaXiaoZhen),91,GaoTieGongJiaoKeYunZhongXin,BanJiaXiaoZhen,2025-01-20 10:59:00,2025-01-20 12:06:25,20925.0,18.6229913473424,67.41666666666667,"(115.14304445029791, 35.76764522240244)","(114.96098299069617, 35.80274173264781)",Henan,Puyang,302,4,11748,large,0.152,35,20.72669265760198
900000201993,Route 91(BanJiaXiaoZhen--GaoTieGongJiaoKeYunZhongXin),91,BanJiaXiaoZhen,GaoTieGongJiaoKeYunZhongXin,2025-01-20 11:19:00,2025-01-20 12:30:53,20530.0,17.13610016230002,71.88333333333334,"(114.96098299069617, 35.80274173264781)","(115.14304445029791, 35.76764522240244)",Henan,Puyang,303,4,15889,large,-0.152,37,20.16119295432413
900000201994,Route 91(GaoTieGongJiaoKeYunZhongXin--BanJiaXiaoZhen),91,GaoTieGongJiaoKeYunZhongXin,BanJiaXiaoZhen,2025-01-20 11:21:00,2025-01-20 12:28:25,20925.0,18.6229913473424,67.41666666666667,"(115.14304445029791, 35.76764522240244)","(114.96098299069617, 35.80274173264781)",Henan,Puyang,304,4,11748,large,0.152,35,20.72669265760198
900000201993,Route 91(BanJiaXiaoZhen--GaoTieGongJiaoKeYunZhongXin),91,BanJiaXiaoZhen,GaoTieGongJiaoKeYunZhongXin,2025-01-20 11:41:00,2025-01-20 12:52:53,20530.0,17.13610016230002,71.88333333333334,"(114.96098299069617, 35.80274173264781)","(115.14304445029791, 35.76764522240244)",Henan,Puyang,305,4,15889,large,-0.152,37,20.16119295432413
900000201994,Route 91(GaoTieGongJiaoKeYunZhongXin--BanJiaXiaoZhen),91,GaoTieGongJiaoKeYunZhongXin,BanJiaXiaoZhen,2025-01-20 11:44:00,2025-01-20 12:51:25,20925.0,18.6229913473424,67.41666666666667,"(115.14304445029791, 35.76764522240244)","(114.96098299069617, 35.80274173264781)",Henan,Puyang,306,4,11748,large,0.152,35,20.72669265760198
900000201993,Route 91(BanJiaXiaoZhen--GaoTieGongJiaoKeYunZhongXin),91,BanJiaXiaoZhen,GaoTieGongJiaoKeYunZhongXin,2025-01-20 12:03:00,2025-01-20 13:14:53,20530.0,17.13610016230002,71.88333333333334,"(114.96098299069617, 35.80274173264781)","(115.14304445029791, 35.76764522240244)",Henan,Puyang,307,4,15889,large,-0.152,37,20.16119295432413
900000201994,Route 91(GaoTieGongJiaoKeYunZhongXin--BanJiaXiaoZhen),91,GaoTieGongJiaoKeYunZhongXin,BanJiaXiaoZhen,2025-01-20 12:06:00,2025-01-20 13:13:25,20925.0,18.6229913473424,67.41666666666667,"(115.14304445029791, 35.76764522240244)","(114.96098299069617, 35.80274173264781)",Henan,Puyang,308,4,11748,large,0.152,35,20.72669265760198
900000201993,Route 91(BanJiaXiaoZhen--GaoTieGongJiaoKeYunZhongXin),91,BanJiaXiaoZhen,GaoTieGongJiaoKeYunZhongXin,2025-01-20 12:26:00,2025-01-20 13:37:53,20530.0,17.13610016230002,71.88333333333334,"(114.96098299069617, 35.80274173264781)","(115.14304445029791, 35.76764522240244)",Henan,Puyang,302,5,15889,large,-0.152,37,20.16119295432413
900000201994,Route 91(GaoTieGongJiaoKeYunZhongXin--BanJiaXiaoZhen),91,GaoTieGongJiaoKeYunZhongXin,BanJiaXiaoZhen,2025-01-20 12:28:00,2025-01-20 13:35:25,20925.0,18.6229913473424,67.41666666666667,"(115.14304445029791, 35.76764522240244)","(114.96098299069617, 35.80274173264781)",Henan,Puyang,301,5,11748,large,0.152,35,20.72669265760198
