,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
SA32235,-3.0,-13.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,-1.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-8.0,-4.0,-9.0,-6.0,-10.0,-15.0,-7.0,-4.0,-6.0,-17.0,-6.0,-5.0,-6.0,-3.0,0.0,-5.0,-6.0,0.0,-11.0,-8.0,-14.0,0.0,-9.0,-2.0,11.768287559771748,8.881784197001252e-16,-28.0,0.0,0.0
SA32240,-9.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,-9.0,-14.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-6.0,-7.0,0.0,0.0,0.0,-5.0,-11.0,0.0,-11.0,-8.0,-14.0,0.0,-15.0,0.0,11.841787429386862,-8.881784197001252e-16,-27.0,0.0,0.0
SA32290,-14.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-11.0,0.0,-10.0,0.0,-20.0,-8.0,0.0,-9.0,0.0,-10.0,-15.0,0.0,0.0,0.0,-20.0,-12.0,-10.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-20.0,0.0,-20.0,0.0,11.933281880320667,0.0,-26.0,0.0,0.0
SA32307,-15.0,-13.0,0.0,-1.0,-2.0,-14.0,0.0,-2.0,0.0,0.0,-2.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,-20.0,0.0,-4.0,-17.0,-20.0,-16.0,-15.0,0.0,0.0,-6.0,-20.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,11.957345495365981,0.0,-25.0,0.0,0.0
SA32309,-13.0,-13.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-8.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-4.0,0.0,-10.0,0.0,-20.0,-8.0,-4.0,-9.0,0.0,-16.0,-15.0,0.0,0.0,-6.0,-20.0,0.0,-10.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-20.0,0.0,-20.0,0.0,11.886143263603325,0.0,-28.0,0.0,0.0
SA32347,-15.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-6.0,0.0,-7.0,0.0,-20.0,0.0,0.0,-17.0,-14.0,0.0,-15.0,-7.0,0.0,0.0,-20.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,-20.0,0.0,-20.0,0.0,11.990128719607673,0.0,-23.0,0.0,0.0
SA32362,-9.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-20.0,-8.0,0.0,-9.0,0.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-6.0,-7.0,0.0,0.0,0.0,-5.0,-11.0,0.0,-11.0,0.0,-14.0,-8.0,-20.0,0.0,11.841961381308314,-8.881784197001252e-16,-27.0,0.0,0.0
SA32363,-2.0,-13.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-8.0,-4.0,-9.0,-6.0,-7.0,-15.0,-7.0,0.0,-6.0,-20.0,-6.0,-5.0,-6.0,-3.0,0.0,-5.0,-6.0,-3.0,-11.0,-5.0,-14.0,-3.0,-9.0,-2.0,11.767232933835356,0.0,-28.0,0.0,0.0
SA32375,-13.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-6.0,0.0,-7.0,0.0,-20.0,0.0,0.0,-9.0,-14.0,-10.0,-15.0,-7.0,0.0,0.0,-20.0,-12.0,-10.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-20.0,0.0,-20.0,0.0,11.912271523229846,-8.881784197001252e-16,-26.0,0.0,0.0
SA32393,-20.0,-20.0,0.0,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,-20.0,0.0,-15.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,12.791008676377386,0.0,-1.0,0.0,0.0
SA32405,-13.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-8.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,-20.0,-8.0,0.0,-9.0,0.0,-16.0,-15.0,-7.0,0.0,-12.0,-20.0,0.0,-10.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-19.0,0.0,-20.0,0.0,11.898078693438611,-8.881784197001252e-16,-27.0,0.0,0.0
SA32452,-2.0,-13.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,-1.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-8.0,-4.0,-9.0,-6.0,-7.0,-15.0,-7.0,-4.0,-6.0,-17.0,-6.0,-5.0,-6.0,-3.0,0.0,-5.0,-6.0,-3.0,-11.0,-8.0,-14.0,0.0,-9.0,-2.0,11.765342339329079,8.881784197001252e-16,-28.0,0.0,0.0
SA32485,-2.0,-13.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,-1.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-8.0,-4.0,-9.0,-6.0,-7.0,-15.0,-7.0,-4.0,-6.0,-17.0,-6.0,-5.0,-6.0,-3.0,0.0,-5.0,-6.0,-3.0,-11.0,0.0,-14.0,-8.0,-9.0,-2.0,11.764697412227207,8.881784197001252e-16,-28.0,0.0,0.0
SA32519,-22.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-20.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-20.0,0.0,12.484270266778973,0.0,-18.0,0.0,0.0
SA32523,-7.0,-13.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-8.0,-4.0,-9.0,-6.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-6.0,-7.0,0.0,0.0,0.0,-5.0,-6.0,0.0,-11.0,-8.0,-14.0,0.0,-15.0,0.0,11.803847674251891,0.0,-28.0,0.0,0.0
SA32527,-10.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,-20.0,-8.0,0.0,-9.0,0.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-6.0,-7.0,0.0,0.0,0.0,-5.0,-11.0,0.0,0.0,-8.0,-14.0,0.0,-20.0,0.0,11.850540808262105,-8.881784197001252e-16,-27.0,0.0,0.0
SA32529,-3.0,-13.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,-1.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-8.0,-4.0,-9.0,-6.0,-10.0,-15.0,-7.0,-4.0,-6.0,-17.0,-6.0,-5.0,-6.0,-3.0,0.0,-5.0,-6.0,0.0,-11.0,0.0,-14.0,-8.0,-9.0,-2.0,11.76764263266988,8.881784197001252e-16,-28.0,0.0,0.0
SA32544,-14.0,-13.0,0.0,0.0,-2.0,-14.0,0.0,-2.0,-1.0,0.0,-2.0,-10.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,-9.0,-20.0,0.0,-15.0,-7.0,0.0,-6.0,-20.0,0.0,-10.0,0.0,0.0,0.0,-5.0,0.0,-20.0,0.0,0.0,-19.0,0.0,0.0,0.0,11.917826558570603,-8.881784197001252e-16,-27.0,0.0,0.0
SA32549,-21.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-20.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-20.0,0.0,13.176023407997397,0.04046594127078951,-1.0,0.0,0.0
SA32579,-10.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,-20.0,-8.0,0.0,-9.0,0.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-6.0,-7.0,0.0,0.0,0.0,-5.0,-11.0,0.0,0.0,0.0,-14.0,-8.0,-20.0,0.0,11.849895881160233,-8.881784197001252e-16,-27.0,0.0,0.0
SA32616,-20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,0.0,-20.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-20.0,0.0,12.865836771577246,0.0,0.0,0.0,0.0
SA32627,-19.0,-20.0,0.0,0.0,0.0,-14.0,0.0,0.0,-3.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-6.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,-20.0,0.0,0.0,-20.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,-20.0,0.0,0.0,0.0,12.206041255170492,0.0,-19.0,0.0,0.0
SA32638,-6.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-8.0,0.0,-9.0,-6.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-6.0,-5.0,-6.0,0.0,0.0,-5.0,-11.0,0.0,-11.0,-8.0,-14.0,0.0,-9.0,-2.0,11.81050430838453,-8.881784197001252e-16,-27.0,0.0,0.0
SA32640,-20.0,-20.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.0,0.0,-19.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-20.0,0.0,12.205708239207821,0.0,-21.0,0.0,0.0
SA32657,-14.0,-13.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,-10.0,0.0,-20.0,-8.0,-4.0,-17.0,0.0,-16.0,-15.0,0.0,0.0,-6.0,-20.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-20.0,0.0,11.939470337832635,0.0,-25.0,0.0,0.0
SA32666,-7.0,-13.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-8.0,-4.0,-9.0,-6.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-6.0,-7.0,-6.0,0.0,0.0,-5.0,0.0,0.0,-11.0,-8.0,-19.0,0.0,-9.0,0.0,11.804739422820333,0.0,-28.0,0.0,0.0
SA32668,-18.0,-20.0,0.0,0.0,0.0,-14.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-11.0,0.0,0.0,0.0,-20.0,0.0,0.0,-14.0,-20.0,0.0,-15.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,-20.0,0.0,0.0,0.0,12.948394925328321,0.0,0.0,0.0,0.0
SA32672,-10.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,-20.0,0.0,0.0,-9.0,-14.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-6.0,-7.0,0.0,0.0,0.0,-5.0,-11.0,0.0,0.0,-8.0,-14.0,0.0,-20.0,0.0,11.849721929238777,-8.881784197001252e-16,-27.0,0.0,0.0
SA32694,-18.0,-20.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,-20.0,0.0,-15.0,0.0,0.0,0.0,-20.0,-18.0,0.0,0.0,0.0,0.0,0.0,-16.0,0.0,0.0,0.0,-19.0,0.0,0.0,0.0,12.701342360499325,0.0,0.0,0.0,0.0
SA32718,-21.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-19.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-20.0,0.0,12.305675699083073,0.0,-19.0,0.0,0.0
SA32719,-8.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-8.0,0.0,-9.0,-6.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-6.0,-7.0,0.0,0.0,0.0,-5.0,-11.0,0.0,-11.0,-8.0,-14.0,0.0,-15.0,0.0,11.830695531770344,-8.881784197001252e-16,-27.0,0.0,0.0
SA32783,-13.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-8.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-4.0,0.0,-7.0,0.0,-20.0,0.0,0.0,-9.0,-14.0,-10.0,-15.0,0.0,0.0,-6.0,-20.0,-12.0,-10.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-20.0,0.0,-20.0,0.0,11.89479514161518,-8.881784197001252e-16,-27.0,0.0,0.0
SA32801,-18.0,-20.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-11.0,0.0,-7.0,0.0,-20.0,0.0,0.0,0.0,-14.0,0.0,-15.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,-20.0,0.0,-20.0,0.0,12.127279366922489,0.0,-21.0,0.0,0.0
SA32864,-13.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-6.0,0.0,-10.0,0.0,-20.0,-8.0,0.0,-9.0,0.0,-10.0,-15.0,-7.0,0.0,0.0,-20.0,-12.0,-10.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-20.0,0.0,-20.0,0.0,11.91309066609649,-8.881784197001252e-16,-26.0,0.0,0.0
SA32865,-7.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-8.0,0.0,-9.0,-6.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-6.0,-7.0,-6.0,0.0,0.0,-5.0,-11.0,0.0,-11.0,-8.0,-14.0,0.0,-9.0,0.0,11.81992223880094,-8.881784197001252e-16,-27.0,0.0,0.0
SA32880,-19.0,-20.0,0.0,0.0,0.0,-16.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,0.0,0.0,0.0,-20.0,0.0,0.0,-14.0,-20.0,0.0,-15.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,13.013934470873338,0.0,0.0,0.0,0.0
SA32887,-16.0,-13.0,0.0,0.0,-2.0,-14.0,0.0,-2.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-20.0,0.0,0.0,-17.0,-20.0,-16.0,-15.0,0.0,0.0,0.0,-20.0,0.0,-10.0,0.0,0.0,0.0,0.0,-17.0,0.0,0.0,0.0,-19.0,0.0,0.0,0.0,11.988032606780383,1.7763568394002505e-15,-24.0,0.0,0.0
SA32917,-20.0,-20.0,0.0,0.0,0.0,-17.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-16.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,-20.0,0.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-20.0,0.0,0.0,0.0,12.338822856263448,-8.881784197001252e-16,-17.0,0.0,0.0
SA32929,-10.0,-13.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,-20.0,0.0,-4.0,-9.0,-14.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-6.0,-7.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,-8.0,-19.0,0.0,-20.0,0.0,11.834540640783766,0.0,-28.0,0.0,0.0
SA32940,-15.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,0.0,-10.0,0.0,-20.0,-8.0,0.0,-17.0,0.0,-16.0,-15.0,0.0,0.0,0.0,-20.0,0.0,-10.0,0.0,0.0,0.0,0.0,-17.0,0.0,0.0,0.0,-19.0,0.0,-20.0,0.0,11.970158976772627,1.7763568394002505e-15,-24.0,0.0,0.0
SA32960,-11.0,-13.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,-20.0,0.0,-4.0,-9.0,-14.0,-16.0,-15.0,-7.0,0.0,-6.0,-20.0,0.0,-7.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-19.0,-8.0,-20.0,0.0,11.85401909736548,0.0,-28.0,0.0,0.0
SA32962,0.0,-13.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,-1.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-7.0,-4.0,-9.0,-6.0,-7.0,-15.0,-7.0,-4.0,-6.0,-17.0,-6.0,-5.0,-6.0,-3.0,-2.0,-5.0,-6.0,-3.0,-11.0,-5.0,-14.0,-3.0,-9.0,-2.0,11.76149812897477,8.881784197001252e-16,-28.0,0.0,0.0
SA32963,-12.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-8.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,-20.0,0.0,0.0,-9.0,-14.0,-10.0,-15.0,0.0,0.0,-6.0,-20.0,-12.0,-10.0,0.0,0.0,0.0,-5.0,0.0,0.0,-11.0,0.0,-20.0,0.0,-15.0,0.0,11.886860641763262,-8.881784197001252e-16,-27.0,0.0,0.0
SA32964,-8.0,-13.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,-8.0,-4.0,-9.0,-6.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-6.0,-7.0,0.0,0.0,0.0,-5.0,0.0,0.0,-11.0,0.0,-19.0,-8.0,-15.0,0.0,11.814867788687868,0.0,-28.0,0.0,0.0
SA32970,-15.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,-10.0,0.0,-20.0,-8.0,0.0,-17.0,0.0,-16.0,-15.0,0.0,0.0,-12.0,-20.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,-20.0,0.0,11.971596981892098,8.881784197001252e-16,-24.0,0.0,0.0
SA32971,-14.0,-13.0,0.0,-1.0,-2.0,-14.0,0.0,-2.0,0.0,0.0,-2.0,-10.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,-20.0,0.0,-4.0,-9.0,-20.0,-16.0,-15.0,0.0,0.0,-6.0,-20.0,0.0,-10.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,11.90401842113667,0.0,-28.0,0.0,0.0
SA32979,-9.0,-13.0,0.0,-1.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-20.0,-8.0,-4.0,-9.0,0.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-6.0,-7.0,0.0,0.0,0.0,-5.0,0.0,0.0,-11.0,-8.0,-19.0,0.0,-20.0,0.0,11.827423492429581,0.0,-28.0,0.0,0.0
SA33008,-14.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-8.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,-4.0,0.0,-10.0,0.0,-20.0,-8.0,0.0,-9.0,0.0,-16.0,-15.0,0.0,0.0,-12.0,-20.0,0.0,-10.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-20.0,0.0,-20.0,0.0,11.918269907662786,-8.881784197001252e-16,-27.0,0.0,0.0
SA33009,-16.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-11.0,0.0,-10.0,0.0,-20.0,-8.0,0.0,-17.0,0.0,0.0,-15.0,0.0,0.0,0.0,-20.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,-20.0,0.0,-20.0,0.0,12.011138430850174,-8.881784197001252e-16,-23.0,0.0,0.0
SA33011,-12.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-8.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,-20.0,0.0,0.0,-9.0,-14.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-12.0,-10.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-19.0,0.0,-20.0,0.0,11.874603927391004,-8.881784197001252e-16,-27.0,0.0,0.0
SA33014,-14.0,-13.0,0.0,0.0,-2.0,-14.0,0.0,-2.0,-1.0,0.0,-2.0,-10.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,-9.0,-20.0,-16.0,-15.0,-7.0,0.0,-12.0,-20.0,0.0,-10.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-19.0,0.0,0.0,0.0,11.91595184984846,-8.881784197001252e-16,-27.0,0.0,0.0
SA33018,-9.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,-20.0,-8.0,0.0,-9.0,-6.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-6.0,-7.0,0.0,0.0,0.0,-5.0,-11.0,0.0,0.0,-8.0,-14.0,0.0,-20.0,0.0,11.838630031622259,-8.881784197001252e-16,-27.0,0.0,0.0
SA33023,-10.0,-13.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,-9.0,-14.0,-10.0,-15.0,-7.0,0.0,-6.0,-20.0,-12.0,-7.0,0.0,0.0,0.0,-5.0,0.0,0.0,-11.0,-8.0,-19.0,0.0,-15.0,0.0,11.856198754125023,-8.881784197001252e-16,-27.0,0.0,0.0
